rendering_order,tag,attributes,text_context,depth,parent_index,parent_tag,text_length,sibling_index,link,children_count,same_tag_sibling_count,same_text_sibling_count,has_link,link_is_absolute,parent_has_link,is_leaf,word_count,letter_ratio,digit_ratio,whitespace_ratio,contains_date,contains_time,starts_with_digit,ends_with_digit,attribute_count,has_class,has_id,attr_has_word_name,attr_has_word_date,attr_has_word_time,attr_has_word_location,attr_has_word_link,text_has_word_name,text_has_word_date,text_word_time,text_word_description,text_word_location,text_word_am,text_word_pm,label,event_id,source,bio,in_event,start_event,is_synthetic
34,Header,class:nav-item,news,8,33,Div,4,1,,0,3,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_005,0,0,0,True
35,Span,class:nav-item,search,8,34,Footer,6,3,,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_005,0,0,0,True
36,P,class:event-field-date,2/3/26,5,35,Table,6,0,,0,7,0,0,0,0,1,1,0.0,0.6666666666666666,0.0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Date,3.0,synth_datefirst_005,1,1,1,True
37,Td,class:event-field-name,creekside academy,5,36,Section,17,1,,0,12,0,0,0,0,1,2,1.0,0.0,0.058823529411764705,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,3.0,synth_datefirst_005,2,1,0,True
38,Td,class:event-field-location,hillcrest academy gymnasium,4,37,Ul,27,2,,0,13,0,0,0,0,1,3,1.0,0.0,0.07407407407407407,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,3.0,synth_datefirst_005,2,1,0,True
39,Div,class:event-field-time,7:00pm,6,38,Section,6,3,,0,3,0,0,0,0,1,1,0.3333333333333333,0.5,0.0,0,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Time,3.0,synth_datefirst_005,2,1,0,True
40,Header,class:nav-item,for more information contact,8,39,Nav,28,3,,0,0,0,0,0,0,1,4,0.8928571428571429,0.0,0.10714285714285714,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_005,0,0,0,True
41,Nav,class:nav-item,share this page,3,40,Div,15,1,,0,4,0,0,0,0,1,3,0.8666666666666667,0.0,0.13333333333333333,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_005,0,0,0,True
42,Div,class:nav-item,register,3,41,Nav,8,2,,0,4,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_005,0,0,0,True
43,Nav,class:nav-item,navigation,8,42,Div,10,0,,0,5,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_005,0,0,0,True
44,Span,class:event-field-date,"sunday, november 9th",4,43,Ul,20,0,,0,2,0,0,0,0,1,3,0.9,0.05,0.1,1,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,4.0,synth_datefirst_005,1,1,1,True
45,P,class:event-field-name,cedarwood high school,7,44,Table,21,1,,0,10,0,0,0,0,1,3,1.0,0.0,0.09523809523809523,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,4.0,synth_datefirst_005,2,1,0,True
46,Td,class:event-field-location,valley expo hall,5,45,Ul,16,2,,0,15,0,0,0,0,1,3,1.0,0.0,0.125,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,4.0,synth_datefirst_005,2,1,0,True
47,Nav,class:nav-item,skip to main content,3,46,Header,20,2,,0,7,0,0,0,0,1,4,0.85,0.0,0.15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_005,0,0,0,True
48,Li,class:nav-item,featured events,4,47,Div,15,1,,0,4,0,0,0,0,1,2,0.9333333333333333,0.0,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_005,0,0,0,True
49,Span,class:nav-item,exhibitor guidelines,8,48,Div,20,1,,0,4,0,0,0,0,1,2,0.95,0.0,0.05,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_005,0,0,0,True
50,Li,class:nav-item,header,8,49,Footer,6,1,,0,8,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_005,0,0,0,True
51,Header,class:nav-item,stay tuned,7,50,Nav,10,2,,0,2,0,0,0,0,1,2,0.9,0.0,0.1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_005,0,0,0,True
52,Header,class:nav-item,about,4,51,Div,5,4,,0,2,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_005,0,0,0,True
53,P,class:nav-item,newsletter signup,4,52,Div,17,1,,0,5,0,0,0,0,1,2,0.9411764705882353,0.0,0.058823529411764705,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_005,0,0,0,True
54,Span,class:nav-item,questions? email us,4,53,Header,19,1,,0,6,0,0,0,0,1,3,0.8421052631578947,0.0,0.10526315789473684,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_005,0,0,0,True
0,Header,class:nav-item,© 2026 all rights reserved,8,-1,Footer,26,0,,0,8,0,0,0,0,1,5,0.6538461538461539,0.15384615384615385,0.15384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
1,A,class:nav-item,share this page,4,0,Header,15,1,,0,1,0,0,0,0,1,3,0.8666666666666667,0.0,0.13333333333333333,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
2,P,class:nav-item,linkedin,5,1,Header,8,5,,0,6,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
3,Li,class:nav-item,events,5,2,Header,6,0,,0,2,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
4,Header,class:nav-item,view all events,3,3,Nav,15,1,,0,8,0,0,0,0,1,3,0.8666666666666667,0.0,0.13333333333333333,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
5,Li,class:nav-item,this event has passed,8,4,Nav,21,3,,0,8,0,0,0,0,1,4,0.8571428571428571,0.0,0.14285714285714285,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
6,A,class:event-field-datetime,"thursday, october 16th",5,5,Div,22,0,,0,8,0,0,0,0,1,3,0.8636363636363636,0.09090909090909091,0.09090909090909091,1,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,DateTime,0.0,synth_datefirst_006,1,1,1,True
7,Li,class:event-field-name,meadowbrook high school,5,6,Table,23,1,,0,3,0,0,0,0,1,3,1.0,0.0,0.08695652173913043,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,0.0,synth_datefirst_006,2,1,0,True
8,Li,class:event-field-location,lakeside sports complex,6,7,Table,23,2,,0,13,0,0,0,0,1,3,1.0,0.0,0.08695652173913043,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,0.0,synth_datefirst_006,2,1,0,True
9,Span,class:nav-item,about,8,8,Footer,5,2,,0,5,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
10,Li,class:nav-item,footer,7,9,Nav,6,4,,0,5,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
11,Div,class:nav-item,showing 1-10 of 30,6,10,Nav,18,1,,0,6,0,0,0,0,1,4,0.5,0.2777777777777778,0.16666666666666666,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
12,A,class:nav-item,header,7,11,Nav,6,3,,0,4,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
13,Header,class:nav-item,venue information,4,12,Header,17,0,,0,5,0,0,0,0,1,2,0.9411764705882353,0.0,0.058823529411764705,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
14,Div,class:event-field-datetime,"aug 9, 2026",5,13,Ul,11,0,,0,12,0,0,0,0,1,3,0.45454545454545453,0.45454545454545453,0.18181818181818182,1,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,DateTime,1.0,synth_datefirst_006,1,1,1,True
15,Div,class:event-field-name,washington university,7,14,Table,21,1,,0,6,0,0,0,0,1,2,1.0,0.0,0.047619047619047616,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,1.0,synth_datefirst_006,2,1,0,True
16,A,class:event-field-location,union station event hall,7,15,Div,24,2,,0,5,0,0,0,0,1,4,1.0,0.0,0.125,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,1.0,synth_datefirst_006,2,1,0,True
17,Li,class:nav-item,stay tuned,4,16,Div,10,1,,0,6,0,0,0,0,1,2,0.9,0.0,0.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
18,P,class:event-field-datetime,"tuesday, november 25th",5,17,Table,22,0,,0,12,0,0,0,0,1,3,0.8636363636363636,0.09090909090909091,0.09090909090909091,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,DateTime,2.0,synth_datefirst_006,1,1,1,True
19,P,class:event-field-name,stonehill academy,6,18,Section,17,1,,0,8,0,0,0,0,1,2,1.0,0.0,0.058823529411764705,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,2.0,synth_datefirst_006,2,1,0,True
20,Td,class:event-field-location,"charleston, sc",7,19,Table,14,2,,0,13,0,0,0,0,1,2,0.9285714285714286,0.0,0.07142857142857142,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,2.0,synth_datefirst_006,2,1,0,True
21,Nav,class:nav-item,facebook,5,20,Footer,8,1,,0,5,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
22,Div,class:nav-item,volunteer,6,21,Footer,9,4,,0,6,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
23,Nav,class:nav-item,calendar,4,22,Footer,8,0,,0,7,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
24,Span,class:nav-item,back to top,6,23,Header,11,1,,0,7,0,0,0,0,1,3,0.8181818181818182,0.0,0.18181818181818182,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
25,Div,class:nav-item,share this page,4,24,Footer,15,5,,0,5,0,0,0,0,1,3,0.8666666666666667,0.0,0.13333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
26,Span,class:event-field-datetime,"thursday, may 1st",7,25,Section,17,0,,0,6,0,0,0,0,1,3,0.8823529411764706,0.058823529411764705,0.11764705882352941,1,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,DateTime,3.0,synth_datefirst_006,1,1,1,True
27,Div,class:event-field-name,central state university,7,26,Table,24,1,,0,14,0,0,0,0,1,3,1.0,0.0,0.08333333333333333,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,3.0,synth_datefirst_006,2,1,0,True
28,Div,class:event-field-location,"buffalo, ny",5,27,Section,11,2,,0,14,0,0,0,0,1,2,0.9090909090909091,0.0,0.09090909090909091,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,3.0,synth_datefirst_006,2,1,0,True
29,A,class:nav-item,print page,4,28,Footer,10,2,,0,0,0,0,0,0,1,2,0.9,0.0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
30,Div,class:event-field-datetime,"saturday, september 6th",7,29,Section,23,0,,0,3,0,0,0,0,1,3,0.9130434782608695,0.043478260869565216,0.08695652173913043,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,DateTime,4.0,synth_datefirst_006,1,1,1,True
31,P,class:event-field-name,mapleton high school,6,30,Section,20,1,,0,14,0,0,0,0,1,3,1.0,0.0,0.1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,4.0,synth_datefirst_006,2,1,0,True
32,Div,class:event-field-location,"nashville, tn",6,31,Ul,13,2,,0,6,0,0,0,0,1,2,0.9230769230769231,0.0,0.07692307692307693,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,4.0,synth_datefirst_006,2,1,0,True
33,Div,class:nav-item,this event has passed,7,32,Footer,21,1,,0,5,0,0,0,0,1,4,0.8571428571428571,0.0,0.14285714285714285,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
34,Div,class:nav-item,bookmark,7,33,Div,8,5,,0,2,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
35,Header,class:nav-item,learn more,3,34,Footer,10,2,,0,0,0,0,0,0,1,2,0.9,0.0,0.1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
36,Span,class:event-field-datetime,"mar 15, 2026",6,35,Table,12,0,,0,2,0,0,0,0,1,3,0.4166666666666667,0.5,0.16666666666666666,1,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,DateTime,5.0,synth_datefirst_006,1,1,1,True
37,P,class:event-field-name,greenhill high school,4,36,Section,21,1,,0,7,0,0,0,0,1,3,1.0,0.0,0.09523809523809523,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,5.0,synth_datefirst_006,2,1,0,True
38,Div,class:event-field-location,"hartford, ct",6,37,Table,12,2,,0,14,0,0,0,0,1,2,0.9166666666666666,0.0,0.08333333333333333,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,5.0,synth_datefirst_006,2,1,0,True
39,Nav,class:nav-item,linkedin,7,38,Header,8,4,,0,8,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
40,Li,class:nav-item,skip to main content,3,39,Header,20,2,,0,7,0,0,0,0,1,4,0.85,0.0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
41,Header,class:nav-item,calendar,7,40,Header,8,2,,0,6,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
42,A,class:event-field-datetime,"jul 18, 2026",6,41,Ul,12,0,,0,5,0,0,0,0,1,3,0.4166666666666667,0.5,0.16666666666666666,1,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,DateTime,6.0,synth_datefirst_006,1,1,1,True
43,P,class:event-field-name,mountain view college,4,42,Table,21,1,,0,9,0,0,0,0,1,3,1.0,0.0,0.09523809523809523,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,6.0,synth_datefirst_006,2,1,0,True
44,Div,class:event-field-location,valley expo hall,6,43,Ul,16,2,,0,3,0,0,0,0,1,3,1.0,0.0,0.125,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,6.0,synth_datefirst_006,2,1,0,True
45,Li,class:nav-item,share this page,7,44,Nav,15,2,,0,7,0,0,0,0,1,3,0.8666666666666667,0.0,0.13333333333333333,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
46,Nav,class:nav-item,sponsors,8,45,Header,8,4,,0,3,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
47,Li,class:nav-item,linkedin,7,46,Nav,8,5,,0,7,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
48,A,class:event-field-datetime,5/22/26,7,47,Section,7,0,,0,15,0,0,0,0,1,1,0.0,0.7142857142857143,0.0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,DateTime,7.0,synth_datefirst_006,1,1,1,True
49,Div,class:event-field-name,sunset high school,5,48,Table,18,1,,0,14,0,0,0,0,1,3,1.0,0.0,0.1111111111111111,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,7.0,synth_datefirst_006,2,1,0,True
50,A,class:event-field-location,blue hills sports dome,5,49,Ul,22,2,,0,15,0,0,0,0,1,4,1.0,0.0,0.13636363636363635,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,7.0,synth_datefirst_006,2,1,0,True
51,Div,class:nav-item,this event has passed,5,50,Header,21,5,,0,7,0,0,0,0,1,4,0.8571428571428571,0.0,0.14285714285714285,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
52,Li,class:nav-item,twitter,6,51,Header,7,4,,0,5,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
53,Header,class:nav-item,home,7,52,Div,4,3,,0,2,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
54,Li,class:nav-item,header,6,53,Footer,6,5,,0,3,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
55,Span,class:nav-item,volunteer,3,54,Div,9,2,,0,2,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
56,A,class:nav-item,bookmark,6,55,Nav,8,2,,0,2,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
57,Span,class:event-field-datetime,"wednesday, april 23rd",4,56,Ul,21,0,,0,6,0,0,0,0,1,3,0.8571428571428571,0.09523809523809523,0.09523809523809523,1,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,DateTime,8.0,synth_datefirst_006,1,1,1,True
58,P,class:event-field-name,bluewater high school,5,57,Table,21,1,,0,15,0,0,0,0,1,3,1.0,0.0,0.09523809523809523,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,8.0,synth_datefirst_006,2,1,0,True
59,Span,class:event-field-location,midtown athletic center,6,58,Section,23,2,,0,14,0,0,0,0,1,3,1.0,0.0,0.08695652173913043,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,8.0,synth_datefirst_006,2,1,0,True
60,Span,class:nav-item,exhibitor guidelines,8,59,Header,20,5,,0,2,0,0,0,0,1,2,0.95,0.0,0.05,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
61,P,class:nav-item,learn more,3,60,Header,10,0,,0,8,0,0,0,0,1,2,0.9,0.0,0.1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_006,0,0,0,True
0,Header,class:nav-item,sort by,4,-1,Div,7,2,,0,1,0,0,0,0,1,2,0.8571428571428571,0.0,0.14285714285714285,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_007,0,0,0,True
1,A,class:nav-item,© 2026 all rights reserved,5,0,Header,26,5,,0,5,0,0,0,0,1,5,0.6538461538461539,0.15384615384615385,0.15384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_007,0,0,0,True
2,A,class:nav-item,newsletter signup,4,1,Footer,17,1,,0,7,0,0,0,0,1,2,0.9411764705882353,0.0,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_007,0,0,0,True
3,Li,class:nav-item,event details,3,2,Footer,13,3,,0,7,0,0,0,0,1,2,0.9230769230769231,0.0,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_007,0,0,0,True
4,A,class:nav-item,venue information,4,3,Header,17,0,,0,0,0,0,0,0,1,2,0.9411764705882353,0.0,0.058823529411764705,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_007,0,0,0,True
5,A,class:nav-item,bookmark,4,4,Header,8,2,,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_007,0,0,0,True
6,Li,class:nav-item,event details,7,5,Div,13,1,,0,8,0,0,0,0,1,2,0.9230769230769231,0.0,0.07692307692307693,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_007,0,0,0,True
7,A,class:nav-item,© 2026 all rights reserved,8,6,Header,26,1,,0,8,0,0,0,0,1,5,0.6538461538461539,0.15384615384615385,0.15384615384615385,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_007,0,0,0,True
8,Nav,class:nav-item,showing 1-10 of 30,6,7,Header,18,2,,0,2,0,0,0,0,1,4,0.5,0.2777777777777778,0.16666666666666666,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_007,0,0,0,True
9,A,class:nav-item,terms of use,6,8,Footer,12,1,,0,4,0,0,0,0,1,3,0.8333333333333334,0.0,0.16666666666666666,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_007,0,0,0,True
10,Nav,class:nav-item,menu,4,9,Header,4,3,,0,7,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_007,0,0,0,True
11,Li,class:nav-item,learn more,6,10,Header,10,0,,0,8,0,0,0,0,1,2,0.9,0.0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_007,0,0,0,True
12,Header,class:nav-item,read more,8,11,Nav,9,2,,0,0,0,0,0,0,1,2,0.8888888888888888,0.0,0.1111111111111111,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_007,0,0,0,True
13,Div,class:nav-item,instagram,7,12,Nav,9,0,,0,8,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_007,0,0,0,True
14,P,class:nav-item,calendar,5,13,Header,8,4,,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_007,0,0,0,True
15,Li,class:event-field-date,"wednesday, december 3rd",6,14,Table,23,0,,0,7,0,0,0,0,1,3,0.9130434782608695,0.043478260869565216,0.08695652173913043,1,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,0.0,synth_datefirst_007,1,1,1,True
16,Span,class:event-field-name,lakeside high school,7,15,Table,20,1,,0,9,0,0,0,0,1,3,1.0,0.0,0.1,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,0.0,synth_datefirst_007,2,1,0,True
17,Td,class:event-field-location,"phoenix, az",7,16,Div,11,2,,0,2,0,0,0,0,1,2,0.9090909090909091,0.0,0.09090909090909091,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,0.0,synth_datefirst_007,2,1,0,True
18,Td,class:event-field-time,9:30am,7,17,Ul,6,3,,0,9,0,0,0,0,1,1,0.3333333333333333,0.5,0.0,0,1,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,Time,0.0,synth_datefirst_007,2,1,0,True
19,A,class:nav-item,powered by,4,18,Div,10,5,,0,4,0,0,0,0,1,2,0.9,0.0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_007,0,0,0,True
20,Header,class:nav-item,view all events,6,19,Header,15,4,,0,4,0,0,0,0,1,3,0.8666666666666667,0.0,0.13333333333333333,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_007,0,0,0,True
21,A,class:event-field-date,"monday, june 2nd",7,20,Table,16,0,,0,2,0,0,0,0,1,3,0.875,0.0625,0.125,1,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,1.0,synth_datefirst_007,1,1,1,True
22,A,class:event-field-name,lakeview university,7,21,Ul,19,1,,0,10,0,0,0,0,1,2,1.0,0.0,0.05263157894736842,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,1.0,synth_datefirst_007,2,1,0,True
23,Div,class:event-field-location,"new haven, ct",7,22,Section,13,2,,0,5,0,0,0,0,1,3,0.9230769230769231,0.0,0.15384615384615385,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,1.0,synth_datefirst_007,2,1,0,True
24,A,class:event-field-description,registration is required for all attendees,7,23,Ul,42,3,,0,13,0,0,0,0,1,6,1.0,0.0,0.11904761904761904,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Description,1.0,synth_datefirst_007,2,1,0,True
25,P,class:nav-item,past events,4,24,Nav,11,4,,0,2,0,0,0,0,1,2,0.9090909090909091,0.0,0.09090909090909091,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_datefirst_007,0,0,0,True
